,business_id,name,address,city,state,postal_code,latitude,longitude
262,1021,LA SANTANECA DE LA MISSION,2815 MISSION ST,San Francisco,CA,94110,37.751885,-122.418406
263,1026,PHUKET THAI RESTAURANT,248 DIVISADERO ST ,San Francisco,CA,94117,37.771117,-122.436976
264,1031,IL BORGO,500 FELL ST ,San Francisco,CA,94102,37.775538,-122.426264
265,1036,ALAMO SQUARE,803 FILLMORE ST ,San Francisco,CA,94117,37.776944,-122.431444
266,1042,LOVE 'N HAIGHT COFFEE & DELI,553 HAIGHT ST ,San Francisco,CA,94117,37.771964,-122.431336
267,1043,CENTRAL COFFEE TEA & SPICE,1696 HAYES ST ,San Francisco,CA,94117,37.774198,-122.444214
268,1047,PORK STORE CAFE,1451 HAIGHT ST ,San Francisco,CA,94117,37.770063,-122.446247
269,1048,CREPE EXPRESS,1476 HAIGHT ST ,San Francisco,CA,94117,37.770068,-122.446644
270,1060,BEAN THERE COFFEE & TEA,201 STEINER ST ,San Francisco,CA,94117,37.771123,-122.431953
271,1065,UNIVERSAL CAFE,2814 19TH ST ,San Francisco,CA,94110,37.760487,-122.410662
272,1075,"SANDWICH PLACE, THE",2029 MISSION ST ,San Francisco,CA,94110,37.764384,-122.419566
273,1081,ARINELL PIZZA,509 VALENCIA ST ,San Francisco,CA,94110,37.764744,-122.421803
274,1085,STARBUCKS COFFEE,333 MARKET ST ,San Francisco,CA,94105,37.792037,-122.397852
275,1090,TRICOLORE CAFFE' AND PIZZERIA,590 WASHINGTON ST ,San Francisco,CA,94111,37.795614,-122.403104
276,1102,HOANG DAT COFFEE SHOP,930 GEARY ST ,San Francisco,CA,94109,37.786068,-122.418644
277,1103,STARBUCKS COFFEE,4094 18TH ST ,San Francisco,CA,94114,37.760938,-122.434692
278,1111,SUBWAY 16604,753 POLK ST ,San Francisco,CA,94109,37.783713,-122.419357
279,1116,STARBUCKS COFFEE,1899 UNION ST ,San Francisco,CA,94123,37.797713,-122.430336
280,1122,STARBUCKS COFFEE,2132 CHESTNUT ST ,San Francisco,CA,94123,37.800547,-122.438494
281,1124,SQUAT & GOBBLE CAFE #3,3600 16TH ST ,San Francisco,CA,94114,37.764248,-122.433392
282,1125,"PEET'S COFFEE & TEA, INC",022 BATTERY ST,San Francisco,CA,94111,37.791554,-122.399565
283,1127,STARBUCKS COFFEE,555 CALIFORNIA ST ,San Francisco,CA,94104,37.792773,-122.403567
284,1135,GEARY DRIVE IN,2500 GEARY BLVD ,San Francisco,CA,94115,37.782778,-122.444744
285,1139,MINI CAFE,28 VAN NESS,San Francisco,CA,94102,37.775867,-122.419356
286,1144,STAR BAGELS,1475 POLK ST ,San Francisco,CA,94109,37.790324,-122.420664
287,1146,AUX DELICES VIETNAM,2327 POLK ST ,San Francisco,CA,94109,37.798274,-122.422264
288,1147,UA TWIN STONESTOWN,501 BUCKINGHAM WAY  ,San Francisco,CA,94132,37.730105,-122.478441
289,1151,POMELO ON CHURCH,1793 CHURCH ST,San Francisco,CA,94131,37.742325,-122.426476
290,1154,SUNFLOWER RESTAURANT,506 VALENCIA ST ,San Francisco,CA,94103,37.764678,-122.421905
291,1156,BOUDIN PETIT CAFE,"170 O'FARRELL ST, 1ST FLOOR",San Francisco,CA,94102,37.786548,-122.407313
292,1157,SUTTER CAFE,330 SUTTER ST ,San Francisco,CA,94108,37.789625,-122.405894
293,1159,ZONA ROSA,1797 HAIGHT ST ,San Francisco,CA,94117,37.769363,-122.451667
294,1186,TULLY'S  COFFEE,2455 FILLMORE ST ,San Francisco,CA,94115,37.792071,-122.434535
295,1188,OKINA SUSHI,776 ARGUELLO BLVD ,San Francisco,CA,94118,37.775723,-122.458445
296,1191,TEKKA JAPANESE RESTAURANT,0537 BALBOA ST ,San Francisco,CA,94118,37.77714,-122.464412
297,1193,PEET'S COFFEES & TEAS,3419 CALIFORNIA ST ,San Francisco,CA,94118,37.786754,-122.450476
298,1194,SWEET THINGS,3585 CALIFORNIA ST ,San Francisco,CA,94118,37.786453,-122.452807
299,1199,PANCHO'S,3440 GEARY BLVD ,San Francisco,CA,94118,37.781507,-122.456176
300,1203,TAWAN'S THAI FOOD,4403 GEARY BLVD ,San Francisco,CA,94118,37.780834,-122.46659
301,1204,ROYAL GROUND COFFEE,5301 GEARY BLVD ,San Francisco,CA,94121,37.780394,-122.47641
302,1207,TAQUERIA LA PAZ,305 TURK ST ,San Francisco,CA,94102,37.782732,-122.414139
303,1216,ZAOH RESTAURANT,1555 MISSION ST ,San Francisco,CA,94103,37.773467,-122.418093
304,1219,PAZZO,2 HENRY ADAMS ST ,San Francisco,CA,94103,37.769287,-122.403974
305,1231,YAMO RESTAURANT,3406 18TH ST ,San Francisco,CA,94110,37.761882,-122.419599
306,1232,SUNFLOWER CAFE,284 O'FARRELL ST ,San Francisco,CA,94102,37.786316,-122.409371
307,1241,BANWICH,1105 TARAVAL ST ,San Francisco,CA,94116,37.742895,-122.477898
308,1243,JAVA SUPREME,0703 GUERRERO ST,San Francisco,CA,94110,37.759934,-122.423553
309,1244,THANH THANH,2205 CLEMENT ST ,San Francisco,CA,94121,37.782053,-122.482799
310,1249,KABABAYAN FAST FOOD,2706 MISSION ST,San Francisco,CA,94110,37.753691,-122.418657
311,1259,KD'S GROG & GROCERY,2416 MARKET ST ,San Francisco,CA,94114,37.762602,-122.435384
312,1261,REVERIE COFFEE CAFE,848 COLE ST ,San Francisco,CA,94117,37.766097,-122.449997
313,1262,NORTH BEACH PIZZA,800 STANYAN ST ,San Francisco,CA,94117,37.767286,-122.453075
314,1263,LAVA JAVA,852 STANYAN ST ,San Francisco,CA,94117,37.766812,-122.452974
315,1265,STARBUCKS COFFEE,744 IRVING ST ,San Francisco,CA,94122,37.764088,-122.465981
316,1269,STARBUCKS COFFEE,201 SPEAR ST ,San Francisco,CA,94105,37.790944,-122.392051
317,1273,JAY'S CHEESESTEAK #2,553 DIVISADERO ST ,San Francisco,CA,94117,37.774734,-122.437775
318,1274,MORNING DUE,3698 17TH ST ,San Francisco,CA,94104,37.762939,-122.428473
319,1280,AMASIA HIDE'S SUSHI BAR,149 NOE ST ,San Francisco,CA,94114,37.766774,-122.433306
320,1282,MAXFIELDS,398 DOLORES ST ,San Francisco,CA,94110,37.763168,-122.426345
321,1289,ORPHAN ANDY'S,3991 A 17TH ST ,San Francisco,CA,94114,37.758132,-122.435614
322,1294,ANCHOR OYSTER BAR INC.,579 CASTRO ST ,San Francisco,CA,94114,37.759613,-122.434817
323,1296,TAQUERIA EL BUEN SABOR,699 VALENCIA ST ,San Francisco,CA,94112,37.761743,-122.421492
324,1300,WE BE SUSHI,1071 VALENCIA ST ,San Francisco,CA,94110,37.755824,-122.420986
325,1304,RAIN TREE CAFE,654 IRVING ST ,San Francisco,CA,94122,37.764128,-122.464961
326,1318,GORDO TAQUERIA #6,5450 GEARY BLVD ,San Francisco,CA,94121,37.780517,-122.477804
327,1322,"LA MEDITERRANEE I, INC.",2210 FILLMORE ST ,San Francisco,CA,94115,37.789961,-122.433962
328,1323,THE BLACK HORSE LONDON DELI,1514 UNION ST ,San Francisco,CA,94123,37.798528,-122.424394
329,1332,CHLOE'S,1399 CHURCH ST,San Francisco,CA,94114,37.748594,-122.427116
330,1337,SAN MIGUEL RESTAURANT #2,3263 MISSION ST ,San Francisco,CA,94110,37.744726,-122.420395
331,1339,HIGHER GROUNDS,691 CHENERY ST ,San Francisco,CA,94131,37.734483,-122.43368
332,1341,SPIKE'S COFFEES & TEAS,4117 19TH ST ,San Francisco,CA,94114,37.759253,-122.43503
333,1344,BEANERY,1307 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591
334,1345,CORDON BLEU,1574 CALIFORNIA ST ,San Francisco,CA,94109,37.790683,-122.420264
335,1347,CREPES ON COLE,100 CARL ST ,San Francisco,CA,94117,37.765778,-122.450184
336,1350,KING OF THAI NOODLE HOUSE,639 CLEMENT ST ,San Francisco,CA,94118,37.782833,-122.46615
337,1351,EXIT THEATRE,156 EDDY ST ,San Francisco,CA,94102,37.784288,-122.410224
338,1352,LA TORTILLA,0495B CASTRO ST,San Francisco,CA,94114,37.760954,-122.434935
339,1354,SUSHI TIME,2275 MARKET ST ,San Francisco,CA,94114,37.764697,-122.432322
340,1359,STARBUCKS COFFEE,1750 DIVISADERO ST ,San Francisco,CA,94115,37.785907,-122.439957
341,1362,RESTAURANTE FAMILIAR,4499 MISSION ST ,San Francisco,CA,94112,37.726402,-122.433476
342,1366,CAFE LA TAZA,2475A MISSION  ,San Francisco,CA,94110,37.757436,-122.41888
343,1368,STARBUCKS COFFEE,701 BATTERY ST ,San Francisco,CA,94111,37.797754,-122.400925
344,1381,PEBBLE'S CAFE,2852 DIAMOND ST ,San Francisco,CA,94131,37.73382,-122.434093
345,1389,GASPARE'S PIZZA HOUSE & REST.,5546 GEARY BLVD ,San Francisco,CA,94121,37.78047,-122.478832
346,1396,SAUCE SF,131 GOUGH ST ,San Francisco,CA,94102,37.774644,-122.422554
347,1398,YUMMA'S MED GRILL,721 IRVING ST,San Francisco,CA,94122,37.764053,-122.465539
348,1399,LA COPA LOCA,3150 22ND ST ,San Francisco,CA,94110,37.755538,-122.417982
349,1401,COFFEE CABIN,899 HYDE ST ,San Francisco,CA,94109,37.788943,-122.417005
350,1409,STARBUCKS COFFEE,123 MISSION ST ,San Francisco,CA,94105,37.792137,-122.394573
351,1413,STARBUCKS COFFEE,5455 GEARY BLVD ,San Francisco,CA,94121,37.780305,-122.477825
352,1426,SWEET DELIGHT BAKERY,4476A MISSION  ,San Francisco,CA,94112,37.726117,-122.433817
353,1427,MIFUNE DON,22 PEACE PLAZA  275,San Francisco,CA,94115,37.785018,-122.429587
354,1434,HOLEY BAGEL BAKERY,3872 24TH ST ,San Francisco,CA,94114,37.751628,-122.429122
355,1438,CABLE CAR COFFEE CO,1 HALLIDIE PLAZA  ,San Francisco,CA,94102,37.783658,-122.408568
356,1442,WATERFRONT BAKERY,2801 LEAVENWORTH ST ,San Francisco,CA,94133,37.807155,-122.419004
357,1444,STARBUCKS COFFEE,1560 VAN NESS AVE ,San Francisco,CA,94111,37.790086,-122.422167
358,1452,CAFE V,1525 FOLSOM ST ,San Francisco,CA,94103,37.771538,-122.414372
359,1454,KISS SEAFOOD,1708 LAGUNA ST ,San Francisco,CA,94115,37.786838,-122.428317
360,1458,BIO,75 O'FARRELL ST,San Francisco,CA,94108,37.786633,-122.405972
361,1465,BAZAAR CAFE,5927 CALIFORNIA ST ,San Francisco,CA,94121,37.784023,-122.481199
362,1466,WHOLE FOODS STEEP BREW,1765 CALIFORNIA ST ,San Francisco,CA,94109,37.790193,-122.423437
363,1469,HOLIDAY INN EXPRESS-MAIN KITCHEN,550 NORTH POINT ST ,San Francisco,CA,94133,37.806288,-122.416244
364,1482,A2 CAFE,450 IRWIN ST ,San Francisco,CA,94107,37.767224,-122.399039
365,1486,STARBUCKS COFFEE,675 PORTOLA DR ,San Francisco,CA,94127,37.744736,-122.452666
366,1487,PEET'S COFFEE & TEA,101 02ND ST 150,San Francisco,CA,94105,37.787834,-122.399522
367,1490,ZEKE'S DIAMOND BAR,600 03RD ST ,San Francisco,CA,94107,37.779957,-122.394169
368,1491,LIVERPOOL LIL'S,2942 LYON ST ,San Francisco,CA,94123,37.798147,-122.447236
369,1493,PEET'S COFFEE & TEA,1 FERRY BUILDING  C3,San Francisco,CA,94111,37.795184,-122.393819
370,1496,FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA,757 MARKET ST BASE.,San Francisco,CA,94103,37.786476,-122.404852
371,1505,STARBUCKS COFFEE,359 GRANT AVE,San Francisco,CA,94108,37.790376,-122.405544
372,1508,NONNA ROSE RESTAURANT,FOOT OF TAYLOR ST #7,San Francisco,CA,94133,37.795202,-122.413169
373,1509,CLUB WAZIEMA,543 DIVISADERO ST ,San Francisco,CA,94117,37.774674,-122.437764
374,1511,MAMA' ART CAFE,4754 MISSION STREET,San Francisco,CA,94112,37.721949,-122.436936
375,1515,AT&T - COGNAC BAR/ KITCHEN ROOM3232 [145080],24 WILLIE MAYS PLAZA 3.28.01  ,San Francisco,CA,94107,37.778382,-122.391151
376,1516,AT&T - FIELD CLUB KITCHEN [145082],24 WILLIE MAYS PLAZA 1.11.04  ,San Francisco,CA,94107,37.778382,-122.391151
377,1517,AT&T -IN-SEAT SERVICE KITCHEN/PRESS DINING [145081],24 WILLIE MAYS PLAZA 3.12.05  ,San Francisco,CA,94107,37.778382,-122.391151
378,1520,STARBUCKS COFFEE,199 FREMONT ST ,San Francisco,CA,94103,37.789314,-122.395192
379,1526,CHOUQUET'S,2500 WASHINGTON ST ,San Francisco,CA,94115,37.791607,-122.434563
380,1527,CITY'S CHOICE,301 05TH ST ,San Francisco,CA,94107,37.780263,-122.403323
381,1529,STARBUCKS COFFEE,490 BRANNAN ST ,San Francisco,CA,94107,37.778694,-122.396139
382,1532,NEIMAN MARCUS ON THE SQUARE,"150 STOCKTON ST, GROUND FLOOR",San Francisco,CA,94108,37.791586,-122.408452
383,1534,CAFE NIEBAUM COPPOLA,916 KEARNY ST ,San Francisco,CA,94133,37.796517,-122.405167
384,1542,I LUV TERIYAKI AND SUSHI,270 POTRERO AVE ,San Francisco,CA,94103,37.766293,-122.407671
385,1544,OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM,"500 CALIFORNIA ST, BASEMENT",San Francisco,CA,94104,37.792888,-122.403135
386,1549,CAFE BELLINI,235 POWELL ST ,San Francisco,CA,94102,37.786974,-122.408174
387,1555,FINO,1 COSMO PL ,San Francisco,CA,94109,37.788094,-122.41176
388,1564,CORNELL HOTEL - JEANNE D'ARC,715 BUSH ST ,San Francisco,CA,94108,37.790103,-122.409117
389,1565,UNCLE VITO'S PIZZA,700 BUSH ST ,San Francisco,CA,94108,37.790219,-122.408849
390,1566,ASIA CHINESE FOOD #2,350 BAY ST ,San Francisco,CA,94133,37.805758,-122.412804
391,1567,TANPOPO,1740 BUCHANAN ST ,San Francisco,CA,94115,37.785961,-122.429776
392,1568,901 COLUMBUS CAFE,901 COLUMBUS AVE ,San Francisco,CA,94133,37.803056,-122.414186
393,1571,SF BAY CLUB - COURT CAFE,150 GREENWICH ST ,San Francisco,CA,94111,37.803208,-122.402534
394,1579,NICK'S LIGHTHOUSE, FOOT OF TAYLOR ST 5,San Francisco,CA,94133,37.802479,-122.411234
395,1582,CAFFE BIANCO,39 SUTTER ST ,San Francisco,CA,94104,37.790102,-122.401158
396,1583,SABELLA AND LATORRE,FOOT OF TAYLOR #3,San Francisco,CA,94133,37.802479,-122.411234
397,1584,ESPERPENTO RESTAURANT,3295 22ND ST ,San Francisco,CA,94110,37.755303,-122.420649
398,1594,YOUNG'S RESTAURANT,601 KEARNY ST,San Francisco,CA,94108,37.793702,-122.404653
399,1595,ZAZIE,941 COLE ST ,San Francisco,CA,94117,37.765343,-122.449914
400,1596,BURGERMEISTER,86 CARL ST ,San Francisco,CA,94117,37.765848,-122.449664
401,1598,CAFE BEAN,800 SUTTER ST ,San Francisco,CA,94109,37.788587,-122.413795
402,1604,TAO YIN RESTAURANT,3515 20TH ST ,San Francisco,CA,94110,37.758573,-122.419559
403,1607,LE ZINC,4063 24TH ST ,San Francisco,CA,94114,37.751323,-122.433249
404,1608,CLADDAGH COFFEE,951 GENEVA AVE ,San Francisco,CA,94112,37.715997,-122.440048
405,1609,TUNG SING RESTAURANT,4015 24TH ST ,San Francisco,CA,94114,37.751373,-122.432319
406,1613,BRICK HOUSE CAFE,426 BRANNAN ST ,San Francisco,CA,94107,37.779534,-122.395099
407,1614,STARBUCKS COFFEE,455 MARKET ST ,San Francisco,CA,94105,37.791227,-122.398872
408,1615,STARBUCKS COFFEE,27 DRUMM ST ,San Francisco,CA,94111,37.794184,-122.396524
409,1616,LAS ESTRELLAS STELLINE,330-332 GOUGH ST ,San Francisco,CA,94102,37.77639,-122.422802
410,1617,CLEMENT BBQ RESTAURANT,617 CLEMENT ST ,San Francisco,CA,94118,37.782843,-122.4659
411,1619,BENDERS BAR & GRILL,800-806 SOUTH VAN NESS AVE ,San Francisco,CA,94110,37.76031,-122.417123
412,1623,BISTRO BURGER,333 BUSH ST ,San Francisco,CA,94104,37.790844,-122.403168
413,1626,LUPA TRATTORIA,4109 24TH ST ,San Francisco,CA,94114,37.751243,-122.434529
414,1631,CASA MEXICANA RESTAURANT,3917 24TH ST ,San Francisco,CA,94114,37.751513,-122.430179
415,1632,SWEET CHINITO,3100 MISSION ST ,San Francisco,CA,94110,37.748164,-122.418241
416,1635,KEZAR PUB,770 STANYAN ST ,San Francisco,CA,94117,37.767828,-122.453227
417,1636,AXUM,698 HAIGHT ST ,San Francisco,CA,94117,37.771738,-122.433583
418,1641,MARTHA & BROS. COFFEE CO,1551 CHURCH ST,San Francisco,CA,94131,37.745974,-122.426856
419,1649,COURTYARD BY MARRIOTT-RESTAURANT,299 02ND ST ,San Francisco,CA,94105,37.785614,-122.396693
420,1652,STARBUCKS COFFEE,201 03RD ST ,San Francisco,CA,94105,37.785037,-122.400432
421,1664,PANDA EXPRESS,865 MARKET ST C24,San Francisco,CA,94103,37.784317,-122.407563
422,1668,SILVER CREST DONUT SHOP,340 BAYSHORE BLVD ,San Francisco,CA,94124,37.742456,-122.405766
423,1671,JUST FOR YOU CAFE INC.,732 22ND ST ,San Francisco,CA,94107,37.757948,-122.388862
424,1672,WORKING GIRLS' CAFE III,100 SPEAR ST 140,San Francisco,CA,94105,37.792308,-122.393809
425,1673,RUBIN'S,101 SPEAR ST ,San Francisco,CA,94105,37.792577,-122.393992
426,1674, NORDSTROM CAFE BISTRO,865 MARKET ST ,San Francisco,CA,94103,37.784317,-122.407563
427,1677,PRIMO PATIO CAFE,214 TOWNSEND ST ,San Francisco,CA,94107,37.778593,-122.393149
428,1685,"NEW LUN TING CAFE, INC",670 JACKSON ST ,San Francisco,CA,94133,37.796098,-122.406275
429,1687,SAI'S VIETNAMESE RESTAURANT,505 WASHINGTON ST ,San Francisco,CA,94111,37.795659,-122.40172
430,1692,PLOUF,40 BELDEN PL ,San Francisco,CA,94104,37.791318,-122.403757
431,1699,TWI LIGHT CAFE,2600 MCALLISTER ST ,San Francisco,CA,94118,37.775698,-122.455034
432,1700,RAINTREE CAFE,118 WEST PORTAL AVE ,San Francisco,CA,94127,37.739413,-122.46744
433,1702,EL TOREADOR FONDA MEXICANA RESTAURANT,050 WEST PORTAL AVE ,San Francisco,CA,94127,37.74033,-122.466412
434,1703,LANNA RESTAURANT,1245 NORIEGA ST ,San Francisco,CA,94122,37.754153,-122.477279
435,1710,EMPORIO RULLI IL CAFFE AT UNION SQUARE,225 STOCKTON ST,San Francisco,CA,94108,37.787936,-122.406712
436,1712,SEA BREEZE CAFE,3940 JUDAH ST ,San Francisco,CA,94122,37.760508,-122.504572
437,1724,CAFE MUMS,1800 SUTTER ST ,San Francisco,CA,94115,37.786498,-122.430283
438,1726,KFC/TACO BELL,4285 MISSION ST ,San Francisco,CA,94112,37.728979,-122.431008
439,1727,SUN RISE RESTAURANT,3126 24TH ST ,San Francisco,CA,94110,37.752508,-122.414681
440,1734,SAI JAI THAI,771 O'FARRELL ST ,San Francisco,CA,94109,37.785182,-122.417409
441,1741,OSHA THAI NOODLE CAFE,696 GEARY ST ,San Francisco,CA,94102,37.786598,-122.414583
442,1742,MCALLISTER GROCERY & DELI,136 MCALLISTER ST,San Francisco,CA,94102,37.780916,-122.414312
443,1747,NARA SUSHI,1515 POLK ST ,San Francisco,CA,94109,37.790716,-122.420779
444,1750,LAFAYETTE COFFEE SHOP,250 HYDE ST,San Francisco,CA,94102,37.783059,-122.415723
445,1753,RED BALLOON,2763 MISSION ST,San Francisco,CA,94110,37.752923,-122.418505
446,1754,FISHERMAN'S PIZZERIA INC [#50],2800 LEAVENWORTH ST,San Francisco,CA,94133,37.807167,-122.418936
447,1757,DAR BAR PAKISTANI/INDIAN CUSINE,1412 POLK ST ,San Francisco,CA,94109,37.789784,-122.420455
448,1764,FLORIO,1915 FILLMORE ST ,San Francisco,CA,94115,37.787553,-122.433574
449,1765,MCDONALDS,5411 03RD ST ,San Francisco,CA,94124,37.728048,-122.39298
450,1768,SUBWAY SANDWICHES,1199 SUTTER ST ,San Francisco,CA,94109,37.787783,-122.419737
451,1775,SAPPORO-YA,1581 WEBSTER ST ,San Francisco,CA,94115,37.785227,-122.431472
452,1777,PETE'S DELI & CAFE,1661 DIVISADERO ST,San Francisco,CA,94115,37.785124,-122.439874
453,1778,PIZZA INFERNO,1800 FILLMORE ST ,San Francisco,CA,94115,37.786498,-122.430283
454,1784,CAPANNINA,1809 UNION ST ,San Francisco,CA,94123,37.797855,-122.429064
455,1788,EXECUTIVE CAFE,150 EXECUTIVE PARK BLVD 2000,San Francisco,CA,94134,37.711323,-122.393371
456,1791,GARDEN HOUSE CAFE,3117 CLEMENT ST ,San Francisco,CA,94121,37.781597,-122.492544
457,1792,ATLAS CAFE,3049 20TH ST ,San Francisco,CA,94110,37.759073,-122.411418
458,1796,PHILIPPINE DELICACIES,5609 MISSION ST ,San Francisco,CA,94112,37.711286,-122.446607
459,1797,TIO CHILOS GRILL,2872 24TH ST ,San Francisco,CA,94110,37.752807,-122.409752
460,1798,CHEVRON #1512,1000 HARRISON ST ,San Francisco,CA,94103,37.777113,-122.404379
461,1800,BRAVO PIZZA,5145 MISSION ST ,San Francisco,CA,94112,37.716583,-122.440834
462,1810,TAL-Y-TARA TEA & POLO SHOPPE,6439 CALIFORNIA ST ,San Francisco,CA,94121,37.783773,-122.486779
463,1811,MOONLIGHT CAFE,634 CORTLAND AVE ,San Francisco,CA,94110,37.738923,-122.415293
464,1813,CESARIO,601 SUTTER ST ,San Francisco,CA,94102,37.788943,-122.410517
465,1814,MARRIOTT - 4TH ST BAR & DELI,55 04TH ST ,San Francisco,CA,94103,37.784964,-122.404752
466,1815,SF MARRIOTT BANQUET KITCHEN,55 04TH ST ,San Francisco,CA,94103,37.784964,-122.404752
467,1823,DAVE'S,29 03RD ST ,San Francisco,CA,94103,37.78713,-122.402994
468,1829,NOB HILL CAFE,1152 TAYLOR ST ,San Francisco,CA,94108,37.793238,-122.412746
469,1830,SUSHI ON NORTH BEACH,745 COLUMBUS AVE ,San Francisco,CA,94133,37.801616,-122.412137
470,1831,B44,44 BELDEN PL ,San Francisco,CA,94104,37.791278,-122.403748
471,1832,MURPHY'S,217 KEARNY ST,San Francisco,CA,94108,37.790125,-122.403924
472,1833,ROGUE ALES PUBLIC HOUSE,673 UNION ST ,San Francisco,CA,94133,37.800254,-122.410447
473,1836,THE OLD SHIP SALOON,298 PACIFIC AVE ,San Francisco,CA,94111,37.797728,-122.400693
474,1837,CAFE BASTILLE,22 BELDEN PL ,San Francisco,CA,94104,37.791139,-122.403716
475,1843,MA'S DIM SUM & CAFE,1315 POWELL ST ,San Francisco,CA,94133,37.796683,-122.410134
476,1844,BASQUE HOTEL,15 ROMOLO PL ,San Francisco,CA,94133,37.798244,-122.406324
477,1850,BATTERY STREET COFFEE ROASTERY,950 BATTERY ST ,San Francisco,CA,94111,37.800178,-122.401317
478,1852,PAT'S CAFE,2330 TAYLOR ST ,San Francisco,CA,94133,37.803947,-122.414927
479,1854,CAFE VENUE,218 MONTGOMERY ST ,San Francisco,CA,94104,37.791148,-122.402262
480,1856,DILLER'S DELICATESSEN,348 PINE ST ,San Francisco,CA,94104,37.792059,-122.40178
481,1865,LATTE EXPRESS #3,448 BEACH ST ,San Francisco,CA,94133,37.807244,-122.416434
482,1866,STARBUCKS COFFEE,343 SANSOME ST ,San Francisco,CA,94104,37.793693,-122.401194
483,1867,ESCAPE FROM NEW YORK PIZZA,333 BUSH ST #103,San Francisco,CA,94104,37.790844,-122.403168
484,1870,CAFE TIRAMISU,28 BELDEN PL ,San Francisco,CA,94104,37.791198,-122.403737
485,1880,PASQUALES,2640 SLOAT BLVD ,San Francisco,CA,94117,37.735568,-122.5027
486,1882,SORABOL-STONESTOWN GALLERIA,3251 20TH AVE ,San Francisco,CA,94132,37.728497,-122.475639
487,1894,MAI'S VIETNAMESE RESTAURANT,316 CLEMENT ST ,San Francisco,CA,94118,37.783048,-122.462641
488,1896,SIMPLE PLEASURES CAFE,3434 BALBOA ST ,San Francisco,CA,94121,37.775818,-122.495802
489,1900,CLEMENT STREET BAR & GRILL,708 CLEMENT ST ,San Francisco,CA,94118,37.782858,-122.466812
490,1903,GEARY STREET BELLA PIZZA,4124 GEARY BLVD ,San Francisco,CA,94118,37.781148,-122.463672
491,1912,CAFE BAKERY,1345 NORIEGA ST ,San Francisco,CA,94122,37.754114,-122.47833
492,1921,TARAVAL OKAZU YA,1735 TARAVAL ST ,San Francisco,CA,94116,37.742603,-122.484646
493,1922,ALLSTAR DONUTS,901 CLEMENT ST ,San Francisco,CA,94118,37.782694,-122.468969
494,1926,LINCOLN PARK BAR AND GRILL,300 34TH AVE ,San Francisco,CA,94121,37.782971,-122.496324
495,1927,STARBUCKS COFFEE,1799 FULTON ST ,San Francisco,CA,94117,37.775793,-122.446227
496,1930,SUNRISE DELI,2115 IRVING ST ,San Francisco,CA,94122,37.763383,-122.48075
497,1931,YUMMY YUMMY VIETNAMESE RESTAURANT,1015 IRVING ST ,San Francisco,CA,94122,37.763913,-122.468809
498,1932,FIVE HAPPINESS,4142 GEARY BLVD ,San Francisco,CA,94118,37.781138,-122.463931
499,1936,JITRA THAI CUISINE,2545 OCEAN AVE ,San Francisco,CA,94132,37.731515,-122.472953
500,1939,STARBUCKS COFFEE,74 NEW MONTGOMERY ST ,San Francisco,CA,94105,37.787838,-122.400998
501,1942,S.F. PIZZA,1270 MISSION ST.,San Francisco,CA,94103,37.776604,-122.414319
502,1949,PLUTO'S,627 IRVING ST ,San Francisco,CA,94122,37.764083,-122.46471
503,1950,BULLSHEAD RESTAURANT,840 ULLOA ST ,San Francisco,CA,94127,37.740785,-122.465507
504,1952,HAN BAT KOREAN RESTAURANT,2001 TARAVAL ST ,San Francisco,CA,94116,37.742477,-122.487507
505,1954,T C PASTRY,2222 IRVING ST ,San Francisco,CA,94122,37.763388,-122.481892
506,1959,EBISU RESTAURANT,1283 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591
507,1960,PARADISE PIZZA,393 WEST PORTAL AVE ,San Francisco,CA,94127,37.73671,-122.470437
508,1963,SPIAZZO,033 WEST PORTAL AVE ,San Francisco,CA,94127,37.740456,-122.466108
509,1968,AL-MASRI EGYPTIAN RESTAURANT,4031 BALBOA ST ,San Francisco,CA,94121,37.775454,-122.502148
510,1970,MICADO  RESTAURANT,2126 IRVING ST ,San Francisco,CA,94122,37.763468,-122.480646
