route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
11082,3,6892947,Fisherman's Wharf,1,3901,135804
11082,3,6892946,Fisherman's Wharf,1,3902,135804
11082,3,6892945,Fisherman's Wharf,1,3901,135804
11082,3,6892944,Fisherman's Wharf,1,3902,135804
11082,3,6892943,Fisherman's Wharf,1,3901,135804
11082,3,6892942,Fisherman's Wharf,1,3902,135804
11082,3,6892941,Fisherman's Wharf,1,3901,135804
11082,3,6892940,Fisherman's Wharf,1,3902,135804
11082,3,6892939,Fisherman's Wharf,1,3901,135804
11082,3,6892938,Fisherman's Wharf,1,3902,135804
11082,3,6892937,Fisherman's Wharf,1,3901,135804
11082,3,6892936,Fisherman's Wharf,1,3902,135804
11082,3,6892935,Fisherman's Wharf,1,3901,135804
11082,3,6892934,Fisherman's Wharf,1,3902,135804
11082,3,6892933,Fisherman's Wharf,1,3901,135804
11082,2,6892901,Fisherman's Wharf,1,3901,135804
11082,2,6892900,Fisherman's Wharf,1,3902,135804
11082,2,6892899,Fisherman's Wharf,1,3901,135804
11082,2,6892898,Fisherman's Wharf,1,3902,135804
11082,2,6892897,Fisherman's Wharf,1,3901,135804
11082,2,6892896,Fisherman's Wharf,1,3902,135804
11082,2,6892895,Fisherman's Wharf,1,3901,135804
11082,2,6892894,Fisherman's Wharf,1,3902,135804
11082,2,6892893,Fisherman's Wharf,1,3901,135804
11082,2,6892892,Fisherman's Wharf,1,3902,135804
11082,2,6892891,Fisherman's Wharf,1,3901,135804
11082,2,6892890,Fisherman's Wharf,1,3902,135804
11082,2,6892889,Fisherman's Wharf,1,3901,135804
11082,2,6892888,Fisherman's Wharf,1,3902,135804
11082,2,6892887,Fisherman's Wharf,1,3901,135804
11082,2,6892886,Fisherman's Wharf,1,3902,135804
11082,2,6892885,Fisherman's Wharf,1,3901,135804
11082,2,6892884,Fisherman's Wharf,1,3902,135804
11082,2,6892883,Fisherman's Wharf,1,3901,135804
11082,2,6892882,Fisherman's Wharf,1,3902,135804
11082,2,6892881,Fisherman's Wharf,1,3901,135804
11082,2,6892880,Fisherman's Wharf,1,3902,135804
11082,2,6892879,Fisherman's Wharf,1,3901,135804
11082,2,6892878,Fisherman's Wharf,1,3902,135804
11082,2,6892877,Fisherman's Wharf,1,3901,135804
11082,2,6892876,Fisherman's Wharf,1,3902,135804
11082,2,6892875,Fisherman's Wharf,1,3901,135804
11082,2,6892874,Fisherman's Wharf,1,3902,135804
11082,2,6892873,Fisherman's Wharf,1,3901,135804
11082,2,6892872,Fisherman's Wharf,1,3902,135804
11082,2,6892871,Fisherman's Wharf,1,3901,135804
11082,1,6892839,Fisherman's Wharf,1,3901,135804
11082,1,6892838,Fisherman's Wharf,1,3902,135804
11082,1,6892837,Fisherman's Wharf,1,3901,135804
11082,1,6892836,Fisherman's Wharf,1,3902,135804
11082,1,6892835,Fisherman's Wharf,1,3901,135804
11082,1,6892828,Fisherman's Wharf,1,3902,135804
11082,1,6892827,Fisherman's Wharf,1,3901,135804
11082,1,6892826,Fisherman's Wharf,1,3902,135804
11082,1,6892825,Fisherman's Wharf,1,3901,135804
11082,1,6892824,Fisherman's Wharf,1,3902,135804
11082,1,6892823,Fisherman's Wharf,1,3901,135804
11082,1,6892822,Fisherman's Wharf,1,3902,135804
11082,2,6892856,Coit Tower,0,3901,135803
11082,2,6892855,Coit Tower,0,3902,135803
11082,2,6892854,Coit Tower,0,3901,135803
11082,2,6892853,Coit Tower,0,3902,135803
11082,2,6892852,Coit Tower,0,3901,135803
11082,2,6892851,Coit Tower,0,3902,135803
11082,2,6892850,Coit Tower,0,3901,135803
11082,2,6892849,Coit Tower,0,3902,135803
11082,2,6892848,Coit Tower,0,3901,135803
11082,2,6892847,Coit Tower,0,3902,135803
11082,2,6892846,Coit Tower,0,3901,135803
11082,2,6892845,Coit Tower,0,3902,135803
11082,2,6892844,Coit Tower,0,3901,135803
11082,2,6892843,Coit Tower,0,3902,135803
11082,2,6892842,Coit Tower,0,3901,135803
11082,2,6892841,Coit Tower,0,3902,135803
11082,2,6892840,Coit Tower,0,3901,135803
11082,1,6892808,Coit Tower,0,3901,135803
11082,1,6892807,Coit Tower,0,3902,135803
11082,1,6892806,Coit Tower,0,3901,135803
11082,1,6892805,Coit Tower,0,3902,135803
11082,1,6892804,Coit Tower,0,3901,135803
11082,1,6892803,Coit Tower,0,3902,135803
11082,1,6892802,Coit Tower,0,3901,135803
11082,1,6892801,Coit Tower,0,3902,135803
11082,1,6892800,Coit Tower,0,3901,135803
11082,1,6892799,Coit Tower,0,3902,135803
11082,1,6892798,Coit Tower,0,3901,135803
11082,1,6892797,Coit Tower,0,3902,135803
11082,1,6892796,Coit Tower,0,3901,135803
11082,1,6892795,Coit Tower,0,3902,135803
11082,1,6892794,Coit Tower,0,3901,135803
11082,1,6892793,Coit Tower,0,3902,135803
11082,1,6892792,Coit Tower,0,3901,135803
11082,1,6892791,Coit Tower,0,3902,135803
11082,1,6892790,Coit Tower,0,3901,135803
11082,1,6892789,Coit Tower,0,3902,135803
11082,1,6892788,Coit Tower,0,3901,135803
11082,1,6892787,Coit Tower,0,3902,135803
11082,1,6892786,Coit Tower,0,3901,135803
11082,1,6892785,Coit Tower,0,3902,135803
11082,1,6892784,Coit Tower,0,3901,135803
11082,1,6892783,Coit Tower,0,3902,135803
11082,1,6892782,Coit Tower,0,3901,135803
11082,1,6892781,Coit Tower,0,3902,135803
11082,1,6892780,Coit Tower,0,3901,135803
11082,1,6892779,Coit Tower,0,3902,135803
11082,1,6892778,Coit Tower,0,3901,135803
11082,3,6892963,Fisherman's Wharf,1,3901,135804
11082,3,6892962,Fisherman's Wharf,1,3902,135804
11082,3,6892961,Fisherman's Wharf,1,3901,135804
11082,1,6892821,Fisherman's Wharf,1,3901,135804
11082,1,6892820,Fisherman's Wharf,1,3902,135804
11082,1,6892819,Fisherman's Wharf,1,3901,135804
11082,1,6892818,Fisherman's Wharf,1,3902,135804
11082,1,6892817,Fisherman's Wharf,1,3901,135804
11082,1,6892816,Fisherman's Wharf,1,3902,135804
11082,2,6892869,Coit Tower,0,3902,135803
11082,2,6892868,Coit Tower,0,3901,135803
11082,2,6892867,Coit Tower,0,3902,135803
11082,2,6892866,Coit Tower,0,3901,135803
11082,2,6892865,Coit Tower,0,3902,135803
11082,2,6892864,Coit Tower,0,3901,135803
11082,2,6892863,Coit Tower,0,3902,135803
11082,2,6892862,Coit Tower,0,3901,135803
11082,2,6892861,Coit Tower,0,3902,135803
11082,2,6892860,Coit Tower,0,3901,135803
11082,2,6892859,Coit Tower,0,3902,135803
11082,2,6892858,Coit Tower,0,3901,135803
11082,2,6892857,Coit Tower,0,3902,135803
11082,3,6892960,Fisherman's Wharf,1,3902,135804
11082,3,6892959,Fisherman's Wharf,1,3901,135804
11082,3,6892958,Fisherman's Wharf,1,3902,135804
11082,3,6892957,Fisherman's Wharf,1,3901,135804
11082,3,6892956,Fisherman's Wharf,1,3902,135804
11082,3,6892955,Fisherman's Wharf,1,3901,135804
11082,3,6892954,Fisherman's Wharf,1,3902,135804
11082,3,6892953,Fisherman's Wharf,1,3901,135804
11082,3,6892952,Fisherman's Wharf,1,3902,135804
11082,3,6892951,Fisherman's Wharf,1,3901,135804
11082,3,6892950,Fisherman's Wharf,1,3902,135804
11082,3,6892949,Fisherman's Wharf,1,3901,135804
11082,3,6892948,Fisherman's Wharf,1,3902,135804
11082,3,6892932,Coit Tower,0,3901,135803
11082,3,6892931,Coit Tower,0,3902,135803
11082,3,6892930,Coit Tower,0,3901,135803
11082,3,6892929,Coit Tower,0,3901,135803
11082,3,6892928,Coit Tower,0,3902,135803
11082,3,6892927,Coit Tower,0,3901,135803
11082,3,6892926,Coit Tower,0,3902,135803
11082,3,6892925,Coit Tower,0,3901,135803
11082,3,6892924,Coit Tower,0,3902,135803
11082,3,6892923,Coit Tower,0,3901,135803
11082,3,6892922,Coit Tower,0,3902,135803
11082,3,6892921,Coit Tower,0,3901,135803
11082,3,6892920,Coit Tower,0,3902,135803
11082,3,6892919,Coit Tower,0,3901,135803
11082,3,6892918,Coit Tower,0,3901,135803
11082,3,6892917,Coit Tower,0,3902,135803
11082,3,6892916,Coit Tower,0,3901,135803
11082,3,6892915,Coit Tower,0,3902,135803
11082,3,6892914,Coit Tower,0,3901,135803
11082,3,6892913,Coit Tower,0,3902,135803
11082,3,6892912,Coit Tower,0,3901,135803
11082,3,6892911,Coit Tower,0,3902,135803
11082,3,6892910,Coit Tower,0,3901,135803
11082,3,6892909,Coit Tower,0,3902,135803
11082,3,6892908,Coit Tower,0,3901,135803
11082,3,6892907,Coit Tower,0,3902,135803
11082,3,6892906,Coit Tower,0,3901,135803
11082,3,6892905,Coit Tower,0,3902,135803
11082,3,6892904,Coit Tower,0,3901,135803
11082,3,6892903,Coit Tower,0,3902,135803
11082,3,6892902,Coit Tower,0,3902,135803
11082,2,6892870,Coit Tower,0,3901,135803
11082,1,6892834,Fisherman's Wharf,1,3902,135804
11082,1,6892833,Fisherman's Wharf,1,3901,135804
11082,1,6892832,Fisherman's Wharf,1,3902,135804
11082,1,6892831,Fisherman's Wharf,1,3901,135804
11082,1,6892830,Fisherman's Wharf,1,3902,135804
11082,1,6892829,Fisherman's Wharf,1,3901,135804
11083,1,6893038,Transbay Terminal,1,4103,135809
11083,1,6893037,Transbay Terminal,1,4102,135809
11083,1,6893036,Transbay Terminal,1,4101,135809
11083,1,6893089,Transbay Terminal,1,4103,135809
11083,1,6893088,Transbay Terminal,1,4110,135809
11083,1,6893087,Transbay Terminal,1,4106,135809
11083,1,6893086,Transbay Terminal,1,4115,135809
11083,1,6893085,Transbay Terminal,1,4113,135809
11083,1,6893084,Transbay Terminal,1,4102,135809
11083,1,6893083,Transbay Terminal,1,4110,135809
11083,1,6893082,Transbay Terminal,1,4108,135809
11083,1,6893081,Transbay Terminal,1,4101,135809
11083,1,6893078,Transbay Terminal,1,4159,135809
11083,1,6893069,Transbay Terminal,1,4156,135809
11083,1,6893068,Transbay Terminal,1,4151,135809
11083,1,6893067,Transbay Terminal,1,4154,135809
11083,1,6893066,Transbay Terminal,1,4158,135809
11083,1,6893065,Transbay Terminal,1,4153,135809
11083,1,6893064,Transbay Terminal,1,4152,135809
11083,1,6893063,Transbay Terminal,1,4160,135809
11083,1,6893062,Transbay Terminal,1,4161,135809
11083,1,6893061,Transbay Terminal,1,4157,135809
11083,1,6893060,Transbay Terminal,1,4156,135809
11083,1,6893059,Transbay Terminal,1,4155,135809
11083,1,6893058,Transbay Terminal,1,4154,135809
11083,1,6893057,Transbay Terminal,1,4153,135809
11083,1,6893056,Transbay Terminal,1,4152,135809
11083,1,6893055,Transbay Terminal,1,4151,135809
11083,1,6893054,Transbay Terminal,1,4161,135809
11083,1,6893053,Transbay Terminal,1,4113,135809
11083,1,6893052,Transbay Terminal,1,4104,135809
11083,1,6893051,Transbay Terminal,1,4111,135809
11083,1,6893050,Transbay Terminal,1,4109,135809
11083,1,6893049,Transbay Terminal,1,4108,135809
11083,1,6893048,Transbay Terminal,1,4107,135809
11083,1,6893047,Transbay Terminal,1,4114,135809
11083,1,6893046,Transbay Terminal,1,4103,135809
11083,1,6893045,Transbay Terminal,1,4112,135809
11083,1,6893027,Lyon + Greenwich,0,4115,135805
11083,1,6893026,Lyon + Greenwich,0,4114,135805
11083,1,6893025,Lyon + Greenwich,0,4113,135805
11083,1,6893024,Lyon + Greenwich,0,4112,135805
11083,1,6893023,Lyon + Greenwich,0,4111,135805
11083,1,6893022,Lyon + Greenwich,0,4110,135805
11083,1,6893021,Lyon + Greenwich,0,4109,135805
11083,1,6893020,Lyon + Greenwich,0,4108,135805
11083,1,6893035,Transbay Terminal,1,4102,135809
11083,1,6893034,Transbay Terminal,1,4101,135809
11083,1,6893033,Transbay Terminal,1,4157,135809
11083,1,6893032,Transbay Terminal,1,4102,135809
11083,1,6893031,Transbay Terminal,1,4104,135809
11083,1,6893030,Transbay Terminal,1,4105,135809
11083,1,6893029,Transbay Terminal,1,4101,135809
11083,1,6893041,Transbay Terminal,1,4106,135810
11083,1,6892977,Lyon + Greenwich,0,4153,135807
11083,1,6892976,Lyon + Greenwich,0,4154,135807
11083,1,6892975,Lyon + Greenwich,0,4155,135807
11083,1,6892974,Lyon + Greenwich,0,4156,135807
11083,1,6892973,Lyon + Greenwich,0,4157,135807
11083,1,6892972,Lyon + Greenwich,0,4158,135807
11083,1,6892971,Lyon + Greenwich,0,4161,135807
11083,1,6892970,Lyon + Greenwich,0,4151,135807
11083,1,6893044,Transbay Terminal,1,4111,135809
11083,1,6893043,Transbay Terminal,1,4109,135809
11083,1,6893042,Transbay Terminal,1,4107,135809
11083,1,6893040,Transbay Terminal,1,4104,135809
11083,1,6893039,Transbay Terminal,1,4105,135809
11083,1,6893019,Lyon + Greenwich,0,4107,135805
11083,1,6893018,Lyon + Greenwich,0,4106,135805
11083,1,6893007,Lyon + Greenwich,0,4161,135805
11083,1,6893004,Lyon + Greenwich,0,4102,135805
11083,1,6893003,Lyon + Greenwich,0,4105,135805
11083,1,6893002,Lyon + Greenwich,0,4104,135805
11083,1,6893001,Lyon + Greenwich,0,4103,135805
11083,1,6893000,Lyon + Greenwich,0,4101,135805
11083,1,6893028,Lyon + Greenwich,0,4159,135807
11083,1,6893017,Lyon + Greenwich,0,4115,135807
11083,1,6893016,Lyon + Greenwich,0,4114,135807
11083,1,6893015,Lyon + Greenwich,0,4105,135807
11083,1,6893014,Lyon + Greenwich,0,4113,135807
11083,1,6893013,Lyon + Greenwich,0,4102,135807
11083,1,6893012,Lyon + Greenwich,0,4110,135807
11083,1,6893011,Lyon + Greenwich,0,4108,135807
11083,1,6893010,Lyon + Greenwich,0,4101,135807
11083,1,6893009,Lyon + Greenwich,0,4104,135807
11083,1,6893008,Lyon + Greenwich,0,4104,135807
11083,1,6893006,Lyon + Greenwich,0,4157,135807
11083,1,6893005,Lyon + Greenwich,0,4154,135807
11083,1,6892999,Lyon + Greenwich,0,4101,135807
11083,1,6892998,Lyon + Greenwich,0,4102,135807
11083,1,6892997,Lyon + Greenwich,0,4101,135807
11083,1,6892996,Lyon + Greenwich,0,4103,135807
11083,1,6892995,Lyon + Greenwich,0,4102,135807
11083,1,6892994,Lyon + Greenwich,0,4105,135807
11083,1,6892993,Lyon + Greenwich,0,4107,135807
11083,1,6892992,Lyon + Greenwich,0,4111,135807
11083,1,6892991,Lyon + Greenwich,0,4112,135807
11083,1,6892990,Lyon + Greenwich,0,4151,135807
11083,1,6892989,Lyon + Greenwich,0,4152,135807
11083,1,6892988,Lyon + Greenwich,0,4153,135807
11083,1,6892987,Lyon + Greenwich,0,4154,135807
11083,1,6892986,Lyon + Greenwich,0,4155,135807
11083,1,6892985,Lyon + Greenwich,0,4156,135807
11083,1,6892984,Lyon + Greenwich,0,4157,135807
11083,1,6892983,Lyon + Greenwich,0,4158,135807
11083,1,6892982,Lyon + Greenwich,0,4159,135807
11083,1,6892981,Lyon + Greenwich,0,4161,135807
11083,1,6892980,Lyon + Greenwich,0,4151,135807
11083,1,6892979,Lyon + Greenwich,0,4160,135807
11083,1,6892978,Lyon + Greenwich,0,4152,135807
11083,1,6892969,Lyon + Greenwich,0,4160,135807
11083,1,6892968,Lyon + Greenwich,0,4152,135807
11083,1,6892967,Lyon + Greenwich,0,4156,135807
11083,1,6892966,Lyon + Greenwich,0,4153,135807
11083,1,6892965,Lyon + Greenwich,0,4103,135807
11083,1,6892964,Lyon + Greenwich,0,4109,135807
11083,1,6893094,Fillmore Street,1,4155,135808
11083,1,6893080,Fillmore Street,1,4157,135808
11083,1,6893079,Fillmore Street,1,4154,135808
11083,1,6893077,Fillmore Street,1,4159,135808
11083,1,6893076,Fillmore Street,1,4158,135808
11083,1,6893075,Fillmore Street,1,4156,135808
11083,1,6893074,Fillmore Street,1,4153,135808
11083,1,6893073,Fillmore Street,1,4152,135808
11083,1,6893072,Fillmore Street,1,4160,135808
11083,1,6893071,Fillmore Street,1,4151,135808
11083,1,6893070,Fillmore Street,1,4161,135808
11083,1,6893093,Transbay Terminal,1,4115,135809
11083,1,6893092,Transbay Terminal,1,4114,135809
11083,1,6893091,Transbay Terminal,1,4105,135809
11083,1,6893090,Transbay Terminal,1,4112,135809
11084,1,6893371,Fort Mason,1,4304,135814
11084,1,6893370,Fort Mason,1,4302,135814
11084,1,6893369,Fort Mason,1,4301,135814
11084,2,6893536,Fort Mason,1,4305,135814
11084,2,6893535,Fort Mason,1,4303,135814
11084,2,6893534,Fort Mason,1,4301,135814
11084,1,6893464,Fort Mason,1,4308,135814
11084,1,6893463,Fort Mason,1,4306,135814
11084,1,6893462,Fort Mason,1,4351,135814
11084,1,6893461,Fort Mason,1,4304,135814
11084,1,6893460,Fort Mason,1,4321,135814
11084,1,6893403,Fort Mason,1,4303,135814
11084,1,6893402,Fort Mason,1,4309,135814
11084,1,6893401,Fort Mason,1,4321,135814
11084,1,6893400,Fort Mason,1,4302,135814
11084,1,6893399,Fort Mason,1,4312,135814
11084,1,6893398,Fort Mason,1,4320,135814
11084,1,6893397,Fort Mason,1,4301,135814
11084,1,6893396,Fort Mason,1,4310,135814
11084,1,6893435,Fort Mason,1,4317,135814
11084,1,6893434,Fort Mason,1,4304,135814
11084,1,6893433,Fort Mason,1,4321,135814
11084,1,6893432,Fort Mason,1,4314,135814
11084,1,6893431,Fort Mason,1,4302,135814
11084,1,6893430,Fort Mason,1,4312,135814
11084,1,6893429,Fort Mason,1,4320,135814
11084,1,6893428,Fort Mason,1,4301,135814
11084,1,6893427,Fort Mason,1,4318,135814
11084,1,6893426,Fort Mason,1,4310,135814
11084,1,6893425,Fort Mason,1,4316,135814
11084,1,6893424,Fort Mason,1,4315,135814
11084,1,6893423,Fort Mason,1,4307,135814
11084,1,6893422,Fort Mason,1,4313,135814
11084,1,6893421,Fort Mason,1,4305,135814
11084,1,6893420,Fort Mason,1,4311,135814
11084,1,6893419,Fort Mason,1,4303,135814
11084,1,6893418,Fort Mason,1,4352,135814
11084,1,6893417,Fort Mason,1,4322,135814
11084,1,6893416,Fort Mason,1,4306,135814
11084,1,6893415,Fort Mason,1,4304,135814
11084,1,6893414,Fort Mason,1,4302,135814
11084,1,6893413,Fort Mason,1,4307,135814
11084,1,6893412,Fort Mason,1,4322,135814
11084,1,6893411,Fort Mason,1,4306,135814
11084,1,6893410,Fort Mason,1,4304,135814
11084,1,6893409,Fort Mason,1,4302,135814
11084,1,6893408,Fort Mason,1,4301,135814
11084,1,6893407,Fort Mason,1,4352,135814
11084,1,6893406,Fort Mason,1,4307,135814
11084,1,6893405,Fort Mason,1,4322,135814
11084,1,6893404,Fort Mason,1,4305,135814
11084,2,6893600,Fort Mason,1,4308,135814
11084,2,6893599,Fort Mason,1,4303,135814
11084,2,6893598,Fort Mason,1,4310,135814
11084,2,6893597,Fort Mason,1,4304,135814
11084,2,6893596,Fort Mason,1,4312,135814
11084,2,6893595,Fort Mason,1,4313,135814
11084,2,6893594,Fort Mason,1,4303,135814
11084,2,6893593,Fort Mason,1,4310,135814
11084,1,6893395,Fort Mason,1,4316,135814
11084,1,6893394,Fort Mason,1,4307,135814
11084,1,6893393,Fort Mason,1,4313,135814
11084,1,6893392,Fort Mason,1,4322,135814
11084,1,6893391,Fort Mason,1,4305,135814
11084,1,6893390,Fort Mason,1,4303,135814
11084,1,6893389,Fort Mason,1,4309,135814
11084,1,6893388,Fort Mason,1,4308,135814
11084,1,6893387,Fort Mason,1,4306,135814
11084,1,6893386,Fort Mason,1,4304,135814
11084,1,6893385,Fort Mason,1,4321,135814
11084,1,6893384,Fort Mason,1,4302,135814
11084,1,6893383,Fort Mason,1,4312,135814
11084,1,6893382,Fort Mason,1,4320,135814
11084,1,6893381,Fort Mason,1,4301,135814
11084,1,6893380,Fort Mason,1,4310,135814
11084,1,6893379,Fort Mason,1,4316,135814
11084,1,6893378,Fort Mason,1,4307,135814
11084,1,6893377,Fort Mason,1,4313,135814
11084,1,6893376,Fort Mason,1,4322,135814
11084,1,6893375,Fort Mason,1,4303,135814
11084,1,6893374,Fort Mason,1,4309,135814
11084,1,6893373,Fort Mason,1,4308,135814
11084,1,6893372,Fort Mason,1,4306,135814
11084,2,6893568,Fort Mason,1,4301,135814
11084,2,6893567,Fort Mason,1,4308,135814
11084,2,6893566,Fort Mason,1,4306,135814
11084,2,6893565,Fort Mason,1,4309,135814
11084,2,6893564,Fort Mason,1,4304,135814
11084,2,6893563,Fort Mason,1,4312,135814
11084,2,6893562,Fort Mason,1,4302,135814
11084,2,6893561,Fort Mason,1,4307,135814
11084,2,6893560,Fort Mason,1,4305,135814
11084,2,6893559,Fort Mason,1,4313,135814
11084,2,6893558,Fort Mason,1,4303,135814
11084,2,6893557,Fort Mason,1,4310,135814
11084,2,6893556,Fort Mason,1,4311,135814
11084,2,6893555,Fort Mason,1,4301,135814
11084,2,6893554,Fort Mason,1,4308,135814
11084,2,6893553,Fort Mason,1,4306,135814
11084,2,6893552,Fort Mason,1,4309,135814
11084,2,6893551,Fort Mason,1,4304,135814
11084,2,6893550,Fort Mason,1,4312,135814
11084,2,6893549,Fort Mason,1,4302,135814
11084,2,6893548,Fort Mason,1,4307,135814
11084,2,6893547,Fort Mason,1,4305,135814
11084,2,6893546,Fort Mason,1,4303,135814
11084,2,6893545,Fort Mason,1,4310,135814
11084,2,6893544,Fort Mason,1,4311,135814
11084,2,6893543,Fort Mason,1,4301,135814
11084,2,6893542,Fort Mason,1,4308,135814
11084,2,6893541,Fort Mason,1,4306,135814
11084,2,6893540,Fort Mason,1,4309,135814
11084,2,6893539,Fort Mason,1,4304,135814
11084,2,6893538,Fort Mason,1,4302,135814
11084,2,6893537,Fort Mason,1,4307,135814
11084,3,6893733,Fort Mason,1,4303,135814
11084,3,6893732,Fort Mason,1,4310,135814
11084,3,6893731,Fort Mason,1,4301,135814
11084,3,6893730,Fort Mason,1,4308,135814
11084,3,6893729,Fort Mason,1,4304,135814
11084,3,6893728,Fort Mason,1,4312,135814
11084,3,6893727,Fort Mason,1,4302,135814
11084,3,6893726,Fort Mason,1,4307,135814
11084,1,6893459,Fort Mason,1,4302,135814
11084,1,6893458,Fort Mason,1,4312,135814
11084,1,6893457,Fort Mason,1,4320,135814
11084,1,6893456,Fort Mason,1,4301,135814
11084,1,6893455,Fort Mason,1,4310,135814
11084,1,6893454,Fort Mason,1,4352,135814
11084,1,6893453,Fort Mason,1,4316,135814
11084,1,6893452,Fort Mason,1,4307,135814
11084,1,6893451,Fort Mason,1,4313,135814
11084,1,6893450,Fort Mason,1,4322,135814
11084,1,6893449,Fort Mason,1,4305,135814
11084,1,6893448,Fort Mason,1,4353,135814
11084,1,6893447,Fort Mason,1,4303,135814
11084,1,6893446,Fort Mason,1,4309,135814
11084,1,6893445,Fort Mason,1,4308,135814
11084,1,6893444,Fort Mason,1,4306,135814
11084,1,6893443,Fort Mason,1,4351,135814
11084,1,6893442,Fort Mason,1,4304,135814
11084,1,6893441,Fort Mason,1,4305,135814
11084,1,6893440,Fort Mason,1,4303,135814
11084,1,6893439,Fort Mason,1,4309,135814
11084,1,6893438,Fort Mason,1,4319,135814
11084,1,6893437,Fort Mason,1,4308,135814
11084,1,6893436,Fort Mason,1,4306,135814
11084,3,6893701,Fort Mason,1,4302,135814
11084,3,6893700,Fort Mason,1,4307,135814
11084,3,6893699,Fort Mason,1,4305,135814
11084,3,6893698,Fort Mason,1,4313,135814
11084,3,6893697,Fort Mason,1,4303,135814
11084,3,6893696,Fort Mason,1,4310,135814
11084,3,6893695,Fort Mason,1,4311,135814
11084,3,6893694,Fort Mason,1,4301,135814
11084,3,6893693,Fort Mason,1,4308,135814
11084,3,6893692,Fort Mason,1,4306,135814
11084,3,6893691,Fort Mason,1,4309,135814
11084,3,6893690,Fort Mason,1,4304,135814
11084,3,6893689,Fort Mason,1,4312,135814
11084,3,6893688,Fort Mason,1,4302,135814
11084,3,6893687,Fort Mason,1,4307,135814
11084,3,6893686,Fort Mason,1,4305,135814
11084,3,6893685,Fort Mason,1,4303,135814
11084,3,6893684,Fort Mason,1,4310,135814
11084,3,6893683,Fort Mason,1,4311,135814
11084,3,6893682,Fort Mason,1,4301,135814
11084,3,6893681,Fort Mason,1,4308,135814
11084,3,6893680,Fort Mason,1,4306,135814
11084,3,6893679,Fort Mason,1,4309,135814
11084,3,6893678,Fort Mason,1,4304,135814
11084,3,6893677,Fort Mason,1,4302,135814
11084,3,6893676,Fort Mason,1,4307,135814
11084,3,6893675,Fort Mason,1,4305,135814
11084,3,6893674,Fort Mason,1,4303,135814
11084,3,6893673,Fort Mason,1,4301,135814
11084,2,6893603,Fort Mason,1,4312,135814
11084,2,6893602,Fort Mason,1,4313,135814
11084,2,6893601,Fort Mason,1,4302,135814
11084,1,6893330,Munich + Geneva,0,4319,135813
11084,1,6893329,Munich + Geneva,0,4308,135813
11084,1,6893328,Munich + Geneva,0,4306,135813
11084,1,6893327,Munich + Geneva,0,4322,135813
11084,1,6893326,Munich + Geneva,0,4304,135813
11084,1,6893325,Munich + Geneva,0,4307,135813
11084,1,6893324,Munich + Geneva,0,4302,135813
11084,1,6893323,Munich + Geneva,0,4352,135813
11084,2,6893592,Fort Mason,1,4301,135814
11084,2,6893591,Fort Mason,1,4308,135814
11084,2,6893590,Fort Mason,1,4304,135814
11084,2,6893589,Fort Mason,1,4312,135814
11084,2,6893588,Fort Mason,1,4302,135814
11084,2,6893587,Fort Mason,1,4307,135814
11084,2,6893586,Fort Mason,1,4305,135814
11084,2,6893585,Fort Mason,1,4313,135814
11084,2,6893584,Fort Mason,1,4303,135814
11084,2,6893583,Fort Mason,1,4310,135814
11084,2,6893582,Fort Mason,1,4311,135814
11084,2,6893581,Fort Mason,1,4301,135814
11084,2,6893580,Fort Mason,1,4308,135814
11084,2,6893579,Fort Mason,1,4306,135814
11084,2,6893578,Fort Mason,1,4309,135814
11084,2,6893577,Fort Mason,1,4304,135814
11084,2,6893576,Fort Mason,1,4312,135814
11084,2,6893575,Fort Mason,1,4302,135814
11084,2,6893574,Fort Mason,1,4307,135814
11084,2,6893573,Fort Mason,1,4305,135814
11084,2,6893572,Fort Mason,1,4313,135814
11084,2,6893571,Fort Mason,1,4303,135814
11084,2,6893570,Fort Mason,1,4310,135814
11084,2,6893569,Fort Mason,1,4311,135814
11084,1,6893298,Munich + Geneva,0,4310,135813
11084,1,6893297,Munich + Geneva,0,4316,135813
11084,1,6893296,Munich + Geneva,0,4307,135813
11084,1,6893295,Munich + Geneva,0,4313,135813
11084,1,6893294,Munich + Geneva,0,4322,135813
11084,1,6893293,Munich + Geneva,0,4305,135813
11084,1,6893292,Munich + Geneva,0,4303,135813
11084,1,6893291,Munich + Geneva,0,4309,135813
11084,1,6893290,Munich + Geneva,0,4308,135813
11084,1,6893289,Munich + Geneva,0,4306,135813
11084,1,6893288,Munich + Geneva,0,4304,135813
11084,1,6893287,Munich + Geneva,0,4321,135813
11084,1,6893286,Munich + Geneva,0,4302,135813
11084,1,6893285,Munich + Geneva,0,4317,135813
11084,1,6893284,Munich + Geneva,0,4304,135813
11084,1,6893283,Munich + Geneva,0,4314,135813
11084,1,6893282,Munich + Geneva,0,4302,135813
11084,1,6893281,Munich + Geneva,0,4312,135813
11084,1,6893280,Munich + Geneva,0,4301,135813
11084,1,6893279,Munich + Geneva,0,4310,135813
11084,1,6893278,Munich + Geneva,0,4307,135813
11084,1,6893277,Munich + Geneva,0,4305,135813
11084,1,6893276,Munich + Geneva,0,4303,135813
11084,3,6893742,Fort Mason,1,4312,135814
11084,3,6893741,Fort Mason,1,4313,135814
11084,3,6893740,Fort Mason,1,4302,135814
11084,3,6893739,Fort Mason,1,4308,135814
11084,3,6893738,Fort Mason,1,4303,135814
